timestamp,price,action,position,balance
2023-01-30 14:55:00,23287.7,close,long,8776.8
2023-01-30 15:15:00,23234.921655,buy,long,8776.8
2023-01-30 19:05:00,22935.69,close,long,8477.87
2023-01-30 20:20:00,22653.270975,buy,long,8477.87
2023-01-30 21:30:00,22750.86,close,long,8575.36
2023-01-30 21:40:00,22751.06985,buy,long,8575.36
2023-01-30 23:30:00,22792.33,close,long,8616.58
2023-01-31 00:10:00,22792.980795,buy,long,8616.58
2023-01-31 02:40:00,22878.92,close,long,8702.43
2023-01-31 02:45:00,22888.51854,buy,long,8702.43
2023-01-31 03:20:00,22839.43,close,long,8653.39
2023-01-31 03:25:00,22853.521049999996,buy,long,8653.39
2023-01-31 03:35:00,22833.06,close,long,8632.95
2023-01-31 03:45:00,22853.991285,buy,long,8632.95
2023-01-31 05:55:00,22759.14,close,long,8538.19
2023-01-31 06:15:00,22811.319959999997,buy,long,8538.19
2023-01-31 07:05:00,22868.12,close,long,8594.94
2023-01-31 07:15:00,22864.8267,buy,long,8594.94
2023-01-31 07:20:00,22860.07,close,long,8590.18
2023-01-31 07:25:00,22872.91074,buy,long,8590.18
2023-01-31 07:30:00,22896.09,close,long,8613.34
2023-01-31 08:10:00,22938.353444999997,buy,long,8613.34
2023-01-31 08:20:00,22943.37,close,long,8618.35
2023-01-31 08:25:00,22931.269905,buy,long,8618.35
2023-01-31 10:10:00,22857.07,close,long,8544.23
2023-01-31 10:20:00,22910.999774999997,buy,long,8544.23
2023-01-31 10:55:00,22828.87,close,long,8462.18
2023-01-31 11:00:00,22857.412995,buy,long,8462.18
2023-01-31 11:30:00,22816.79,close,long,8421.6
2023-01-31 11:35:00,22882.585575,buy,long,8421.6
2023-01-31 13:15:00,22953.99,close,long,8492.93
2023-01-31 13:20:00,22919.143845,buy,long,8492.93
2023-01-31 13:35:00,23068.54,close,long,8642.18
2023-01-31 14:00:00,23113.561004999996,buy,long,8642.18
2023-01-31 14:05:00,23082.43,close,long,8611.08
2023-01-31 14:10:00,23086.457459999998,buy,long,8611.08
2023-01-31 14:20:00,23134.37,close,long,8658.94
2023-01-31 14:25:00,23106.377415,buy,long,8658.94
2023-01-31 14:30:00,23135.65,close,long,8688.18
2023-01-31 14:35:00,23100.774615,buy,long,8688.18
2023-01-31 21:15:00,22961.58,close,long,8549.13
2023-01-31 21:20:00,23037.162825,buy,long,8549.13
2023-01-31 21:35:00,22878.07,close,long,8390.19
2023-01-31 21:40:00,22887.0378,buy,long,8390.19
2023-01-31 22:10:00,22919.59,close,long,8422.71
2023-01-31 22:15:00,22919.29392,buy,long,8422.71
2023-01-31 22:45:00,23148.17,close,long,8651.36
2023-01-31 23:00:00,23135.772104999996,buy,long,8651.36
2023-01-31 23:20:00,23116.79,close,long,8632.4
2023-01-31 23:50:00,23161.685054999998,buy,long,8632.4
2023-02-01 00:00:00,23133.11,close,long,8603.85
2023-02-01 00:10:00,23104.526489999997,buy,long,8603.85
2023-02-01 01:40:00,23155.83,close,long,8655.1
2023-02-01 01:50:00,23135.231835,buy,long,8655.1
2023-02-01 04:25:00,23137.68,close,long,8657.55
2023-02-01 04:45:00,23138.873655,buy,long,8657.55
2023-02-01 06:15:00,23081.25,close,long,8599.98
2023-02-01 06:25:00,23115.361905,buy,long,8599.98
2023-02-01 06:40:00,23084.67,close,long,8569.32
2023-02-01 06:45:00,23102.355405,buy,long,8569.32
2023-02-01 07:00:00,23042.14,close,long,8509.17
2023-02-01 07:05:00,23062.84566,buy,long,8509.17
2023-02-01 08:20:00,22996.02,close,long,8442.41
2023-02-01 09:10:00,23000.184344999998,buy,long,8442.41
2023-02-01 10:35:00,22959.47,close,long,8401.73
2023-02-01 10:40:00,22993.080794999998,buy,long,8401.73
2023-02-01 11:25:00,23087.99,close,long,8496.55
2023-02-01 12:15:00,23095.06176,buy,long,8496.55
2023-02-01 12:20:00,23083.57,close,long,8485.07
2023-02-01 12:30:00,23102.08527,buy,long,8485.07
2023-02-01 15:50:00,22988.54,close,long,8371.64
2023-02-01 16:10:00,23027.277885,buy,long,8371.64
2023-02-01 20:25:00,23553.13,close,long,8896.96
2023-02-01 20:50:00,23513.761004999997,buy,long,8896.96
2023-02-01 20:55:00,23573.11,close,long,8956.25
2023-02-01 21:00:00,23582.1852,buy,long,8956.25
2023-02-01 21:05:00,23701.25,close,long,9075.2
2023-02-01 21:40:00,23708.318235,buy,long,9075.2
2023-02-01 22:00:00,23723.79,close,long,9090.66
2023-02-01 22:05:00,23739.18366,buy,long,9090.66
