Combination,roi,winrate,num_trades,pnl_sum
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.4,""atr"":0.5}",27.39925347294568,0.49366520649565604,300878,27.39925347294568
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.4,""bollinger"":0.5}",23.061115955543936,0.4858315886926241,380212,23.061115955543936
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.4,""cci"":0.5}",22.065772267947178,0.48301070407133245,380416,22.065772267947178
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.4,""ma200"":0.5}",33.94249741600049,0.5193167813938488,260473,33.94249741600049
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.4,""obv"":0.5}",28.894960938049685,0.5209595651901001,270831,28.894960938049685
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.4,""roc"":0.5}",27.038834174767686,0.5242483337168204,265111,27.038834174767686
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.4,""rsi"":0.5}",23.353409088666456,0.48608686119481603,373999,23.353409088666456
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.4,""stoch"":0.5}",13.217240579810198,0.4779445069862923,377525,13.217240579810198
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.5,""atr"":0.5}",26.67725887652145,0.49405829521103295,297726,26.67725887652145
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.5,""bollinger"":0.5}",22.626832535134373,0.48614601583992006,378411,22.626832535134373
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.5,""cci"":0.5}",21.163183664811715,0.4828292337846427,376017,21.163183664811715
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.5,""ma200"":0.5}",33.72210135448714,0.5197715256068851,259110,33.72210135448714
